technology_id,country,name,currency_base,currency_other,exchange_rate_per_usd,labour_day_cost_raw,calculation_base,calculation_unit,hectare_conversion_factor,establishment_labour_usd,establishment_equipment_usd,establishment_plant_material_usd,establishment_fertilizers_biocides_usd,establishment_construction_material_usd,establishment_other_usd,establishment_total_usd,establishment_n_items,establishment_total_estimation_reported,establishment_other_funding,maintenance_labour_usd,maintenance_equipment_usd,maintenance_plant_material_usd,maintenance_fertilizers_biocides_usd,maintenance_construction_material_usd,maintenance_other_usd,maintenance_total_usd,maintenance_n_items,maintenance_total_estimation_reported,maintenance_other_funding,costbenefit_establishment_short,costbenefit_maintenance_short,costbenefit_establishment_long,costbenefit_maintenance_long,cost_assumptions
1500,NP,Low cost micro-sprinkler irrigation,USD,,,2.10,unit,Micro-sprinkler irrigation,,4.2,12.2,,,,,16.4,2,,,2.1,,,,,,2.1,1,,,SLIGHTLYPOSITIVE,VERYPOSITIVE,POSITIVE,VERYPOSITIVE,The system itself is a dominating factor affecting the cost.
1501,NP,Low cost drip irrigation,USD,,,2.80,unit,Drip irrigation system,,2.8,25.8,,,,,28.6,2,,,4.0,300.0,,,,,304.0,2,,,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,
1502,NE,Cordons de pierres,USD,,,1.50,,,,37.5,3.0,,,,41.0,81.5,5,,,2.0,,,,,,2.0,1,,,NEGATIVE,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,Le besoin en main d'oeuvre  est le facteur le plus important concernant cette technologie.  La disponibilité de pierres pour le traitement des terres de vallée pose également parfois problème.
1503,NE,Tranchées,USD,,,0.80,,,,167.2,10.0,18.3,,,,195.5,3,,,,,,,,,,0,,,,,,,"profondeur, main d'œuvre"
1504,NE,Murets,USD,,,0.80,,,,114.7,10.0,8.8,,,,133.5,3,,,,,,,,,,0,,,,,,,pente (écartement entre les murets); profondeur; main d'œuvre
1505,NE,Protection biologique des berges de Kori,USD,,,0.80,,,,24.0,5.0,30.0,,146.0,,205.0,4,,,,,,,,,,0,,,,,,,Longeur du kori.  Main d'oeuvre.
1506,PE,Rehabilitation of ancient terraces,,,,,,,,,,,,,,,6,,,,,,,,,,2,,,NEUTRAL,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,
1507,PH,Small Water Impounding  Project (SWIP),other,Phil. Peso,40.0,4.00,,,,975.0,1375.0,,,,,2350.0,2,,,22.5,9.38,,,,,31.88,2,,,SLIGHTLYNEGATIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The source of materials like stones/gravels affect the cost.  Usually, these are hauled from long distances.  Also the construction of access roads adds substantially to the cost."
1508,TJ,A woollen water retention bed installed under the roots of a tree irrigated by a pipe feed.,other,Somoni,4.7,,,,,0.43,,,,0.85,,1.28,2,,,,,,,,,,0,,,NEUTRAL,NEUTRAL,POSITIVE,VERYPOSITIVE,"In this situation, the wool is free to the farmers as they obtain it from their own sheep.
The labour is provided free of charge by the farmers themselves."
1509,TJ,Reafforestation of Tugai floodplain ecosystem,other,Tajik Somoni,4.5,5.50,,,,6.04,27.15,19.67,3.93,,,56.79,5,,,22.22,2.22,,,,,24.44,2,,,NEUTRAL,SLIGHTLYNEGATIVE,POSITIVE,POSITIVE,"The intial costs of the activities are met by the donor project budget, the labourers are paid directly for their efforts under a `food for work' scheme. The seedlings, transport and tools are provided for planting, and the inhabitants are reimbursed in the longer term by the establishment of tree nurseries and fruit tree orchards."
1510,CO,Manejo ecológico de laderas,other,pesos colombianos,1400.0,2.50,,,,,,,,,,,0,,,,,,,,,,0,,,NEUTRAL,POSITIVE,POSITIVE,VERYPOSITIVE,Mano de obra: el establecimiento de la tecnología se realiza en minga (grupos) y el propietario de la finca donde se está trabajando se preocupa de la alimentación. Materiales y plántulas se pueden conseguir en la finca comunitaria o en el propio vivero del agricultor (ver enfoque).
1511,CR,Agrosilvicultura con café orgánico,other,colones,315.0,7.00,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,"Pendiente fuerte, costo mano de obra, costo de los insumos."
1512,GR,Land terracing in olive groves,other,Euro,1.39,80.00,,,,,1402.88,,,,,1402.88,1,,,,43.17,,,,,43.17,1,,,NEGATIVE,POSITIVE,POSITIVE,POSITIVE,"Slope angle, soil depth, parent material"
1513,TJ,Сочетание сенокоса и выращивания фруктов с террасами,other,Сомони,3.42,0.70,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,"Сегодня расходы определяются согласно затратам труда, тогда как при создании и до распада СССР расходы на пестициды, удобрения, новые деревья и оборудование были очень высокими"
1514,TJ,Ежедневная и сезонная ротация лугов,other,Сомони,3.42,6.10,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,"Покупка собственного стада и его содержание являются наиболее дорогостоящими факторами, особенно если в стаде есть больные или погибшие животные"
1515,TJ,Planting poplar forest in the flood plains of high mountain river areas,other,Somoni,4.53,30,,,,1357.6100000000001,2097.13,,441.5,,860.9300000000001,4757.17,12,,,2728.48,,,,,364.24,3092.72,6,,,SLIGHTLYNEGATIVE,NEGATIVE,VERYPOSITIVE,VERYPOSITIVE,"Labour is the most determinate factor affecting the costs, however, in this situation, most of it was provided by the land users themselves. Costs reported are those for additional labour that would need to be paid for."
1516,ES,Vegetated earth-banked terraces,other,EURO,0.63,79.00,,,,428.57,679.37,346.03,,,,1453.97,3,,,44.44,38.1,34.92,,,,117.46,3,,,NEGATIVE,NEUTRAL,NEUTRAL,SLIGHTLYPOSITIVE,Price of fuel and labour are the most important determinants of the costs.
1517,ES,Water harvesting from concentrated runoff for irrigation purposes,other,EURO,0.63,79.00,,,,238.1,555.56,,,634.92,,1428.58,3,,,6.35,19.05,,,39.68,,65.08,3,,,NEGATIVE,POSITIVE,POSITIVE,POSITIVE,Labour costs and price of concrete are the most determinate factors affecting the costs.
1518,TJ,Two Room Stove,other,сомони,,4.00,unit,Stove,,,,,,,,,10,,,,,,,,,,1,,,NEGATIVE,NEUTRAL,VERYPOSITIVE,POSITIVE,"The main cost is the fire bricks. These have to be transported from the capital. However, in some regions of Tajikistan, materials are available from stoves that were constructed several decades ago which could be reused."
1519,TJ,Rotational grazing supported by additional water points,other,сомони,,6.00,,,,,,,,,,,4,,Caritas,,,,,,,,2,,,POSITIVE,POSITIVE,POSITIVE,POSITIVE,"Distance to the water source, and the availability of high resolution satellite maps (the technology is cheaper if maps are available because the planning process gets facilitated)."
1520,TJ,Planting of fruit trees to increase slope stabilisation,other,somoni,4.5,25.00,,,,377.78,26.67,711.11,50.0,1066.67,,2232.23,7,,Horticulture Institue,55.56,,,,,,55.56,1,,,SLIGHTLYNEGATIVE,NEGATIVE,POSITIVE,SLIGHTLYPOSITIVE,"The main issue was the procurement of the fruit trees from a reliable credible source. Since the start of the project, land users purchased trees from local tree nurseries but the trees were of poor quality and some already had signs of disease. The scarity of natural resources, and the lack of controlled grazing means that wire fencing had to be used, This could only be purchased outside of the district and thus incurred high transport costs."
1521,BW,Biogas,other,Pula,6.5,1.08,,,,30.46,149.08,,,4.77,,184.31,6,,,,5.08,,,,,5.08,1,,,NEGATIVE,POSITIVE,POSITIVE,POSITIVE,"Material, labour and equipment used in construction are the most determining factors affecting the costs (installation cost is US$ 1198)."
1522,CN,Progressive bench terrace,USD,,,14.2,,,,6351.0,,,,,,6351.0,2,,,219.0,,,,,,219.0,1,,,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,POSITIVE,"Slope is the most important factor. The steeper it is, the higher the cost. Labour was not considered as a cost before, but now it is expensive so that some local farmers do not use this technology."
1523,CV,Afforestation,,,,,,,,,,,,,,,3,,,,,,,,,,1,,,NEGATIVE,NEUTRAL,POSITIVE,VERYPOSITIVE,"The labour affects the costs more than other factors. Paid labour is a way to achieve additional income for many people in this area. The employer (Directorate General of Agriculture, Sylviculture and Livestock of the Ministry of Rural Development) provides 90% of the cost  of the equipment. The lifetime of the equipment is 10-15 years."
1524,ET,Jatropha curcas hedge,other,Ethiopian Birr,16.82,1.00,,,,1.54,0.3,0.12,,,,1.96,5,,,1.49,0.3,,,,,1.79,6,,,SLIGHTLYNEGATIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Rough topology in the area, questionable availability of construction materials if they are not found nearby."
1525,TJ,Rational use of empty and narrow parts along roads as well as the very in stony and unproductive areas of the floodplains by planting willow trees (considering the land shortage problems),other,4.8,4.8,,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,,VERYPOSITIVE,,"Far away from water sources, very stony, slopy area"
1526,ET,Stone wall check dam,other,Ethiopian Birr,16.82,1.00,,,,69.26,0.3,,,,,69.56,2,,,29.73,0.3,,,,,30.03,2,,,VERYNEGATIVE,SLIGHTLYNEGATIVE,POSITIVE,POSITIVE,"Rough topology in the area, questionable availability of construction materials if they are not found nearby."
1527,UZ,Pasture rotation in the desert areas of Uzbekistan (CACILM),other,Uzbek sum,1630.0,10.00,,,,0.27,1.8399999999999999,,,0.01,,2.12,4,,,4.06,1.5899999999999999,,,,,5.65,3,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,The majority of incurred cost is from the restoration of wells (repair and procurement of pumps to lift water from the wells) and the expertise required to develop pasture rotation scheme and train the local community in effective pasture use.
1528,BF,Vallerani System,USD,,,2.5,area,100 hectares,,,,,,,,,2,,"The NGO REACH AFRICA which implements the project is also supported by REACH ITALIA which  mainly works for foundraising. They have many different founders. After the first years, thanks to the collaboration and founding by the Swiss Association Deserto Verde Burkinabé and the good results achieved, founders are more likelly to be found. The main are: different NGO's, some Italian Municipalities, a Swiss school, the Gouvernement of Burkina Faso, FAO, international cooperation agencies of Luxembourg and Belgium, a mining company and others.",,,,,,,,0,,"The NGO REACH AFRICA which implements the project is also supported by REACH ITALIA which  mainly works for foundraising. They have many different founders. After the first years, thanks to the collaboration and founding by the Swiss Association Deserto Verde Burkinabé and the good results achieved, founders are more likelly to be found. The main are: different NGO's, some Italian Municipalities, a Swiss school, the Gouvernement of Burkina Faso, FAO, international cooperation agencies of Luxembourg and Belgium, a mining company and others.",POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Upfront costs for the aquisition of the required implements are around 40,000 EUR for the plow and 75,000 EUR for the tractor. Depending on the maintenance activities, the spares and fuel costs can be reduced. Fuel, oil and spares also greatly depend from the characteristics of the soil and the purpose of the project."
1529,TM,Stabilization and afforestation of sand dunes around settlements in the Karakum Desert (CACILM),other,Turkmen manat,2.86,20,,,,828.6700000000001,483.92,437.06,,458.03999999999996,,2207.69,9,,,90.91,131.12,,,,,222.03,2,,,POSITIVE,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"There is no special machinery for reed harvesting and packing. Therefore, only manual labor is used. The cost of transporting building materials depends on the type of transport needed and the distance to the place of harvesting. Only one leskhoz (state forestry enterprise) cultivates psammophytic plants, therefore they are expensive"
1531,TM,Growing Arundo reeds (Arundo donax L.) to create buffer zones around households (CACILM),other,turkmen manat,2.86,20,,,,1503.1499999999999,205.25,583.92,,426.57000000000005,55.94,2774.83,10,,,139.86,,,,,,139.86,1,,,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The costs were calculated according to the scheme provided by the farmers growing Arundo reeds at their plots. Manual labor is primarily used in planting and furrowing (there is no agricultural machinery for furrowing in the village). If mechanized furrowing was introduced, the cost of the technology per 1 ha could be reduced"
1532,TM,Planting forest  on mountain slopes using moisture accumulating trenches (CACILM),other,Turkmen manat,2.86,10.00,,,,105.03,309.83000000000004,41.61,,353.85,,810.32,10,,,167.83,,,,,,167.83,1,,,SLIGHTLYPOSITIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The cost of the materials for fencing the site to prevent access by animals. Seedlings of Turkmen juniper and Turkmen maple are rarely cultivated in nurseries, and this leads to a rise in the cost of planting materials"
1533,UZ,Afforestation for rehabilitation of degraded irrigated croplands (CACILM),other,Узбекский сум,,10.00,,,,,,,,,,,7,,,,,,,,,,2,,,NEGATIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Most costs are incurred in the procurement of seedlings. The cost of hired labour required to plant the seedlings is also high. However, the tradition of community-based voluntary activities to help implement social projects (the khashars) may help in reducing the cost of planting considerably."
1534,PT,Prescribed fire,other,EURO,136.94,100.00,,,,0.18,0.18,,,,,0.36,2,,,,,,,,,,0,,,VERYPOSITIVE,,VERYPOSITIVE,,"Prescribed fire costs: timing, the right number in the  team, fuel type and specific local conditions (slope and vegetation) are the most important determining factors affecting the costs."
1535,TR,Woven Wood Fences,,,,,,,,,,,,,,,3,,,,,,,,,,2,,,NEUTRAL,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,
1536,TD,Water-spreading weirs for the development of degraded dry river valleys,,,,,,,,,,,,,,,3,,,,,,,,,,3,,,NEGATIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,
1537,KE,Sand dams,other,Kenyan Shilling,83.0,2.50,,,,26.210000000000004,3.61,,,71.02,36.14,136.98,9,,,,,,,,,,0,,,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Each dam is individually designed. The size, design and cost of a dam varies considerably with the size of the river and to a lesser extent, location and transport costs. Sand dams are the world’s lowest cost method of capturing rainwater in dry rural areas by a factor of 3 to 30 times compared to rain water harvesting tanks, earth dams, haffirs and rock catchments."
1538,KG,Spring cleaning and creating a water point,other,soms,40.0,10.00,,,,2.8,,,,5.0,,7.8,2,,,0.3,,,,,,0.3,1,,,POSITIVE,,POSITIVE,,"The cost depends on the depth of the troughs, the type of soil, labor cost and price for cement."
1539,TJ,Irrigation and grassing of the high semi-desert grassland,other,somoni,4.52,7.00,,,,,,,,,,,0,,,,,,,,,,0,,,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,
1540,HT,Practiques biologiques et structures physiques,other,Gourdes haitiennes,40.0,800,,,,18190.0,390.0,962.5,,7176.0,,26718.5,7,,,,,,,,,,0,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,La main d'oeuvre est le facteur le plus déterminant car elle représente à elle seule au moins 37.5 % des couts ce qui reflète la contribution des exploitants dans la mise en oeuvre de la technologie.
1541,TJ,Gully rehabilitation,other,Somoni,4.5,7.00,,,,595.56,,,,177.78,,773.34,4,,Tajik Soil Institue,,,,,,,,0,,,NEUTRAL,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"buying seeds, tools, additional labor cost needs to be filled out more."
1542,TJ,Выращивание  винограда в высокогорной  холодной каменисто-песчаной пустыне.,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,Подача оросительной воды к саду -прокладка трубопровода или же использование насоса для подачи воды с реки (т.е. обеспечение оросительной водой)
1543,TJ,Gully Rehabilitation with Native Trees,other,Tajik Somoni,4.7,12.00,,,,34.260000000000005,,35.32,,,,69.58,3,,,2.55,,,,,,2.55,2,,,NEUTRAL,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,"The material is relatively affordable. Money intensive factor are the seedlings during establishment phase. Following years the trees reproduce themselves. The establishment of the technology, the planting of the trees and the building of the stonewall require a lot of labour input in the initial phase. As the whole technology does not have to be implemented at once, the work can be split-up over years."
1544,CN,Shrubbery buffer strip with bund,other,RMB,6.25,9.25,,,,62.98,14.08,1.54,,,,78.6,5,,,,,,,,,,0,,,SLIGHTLYNEGATIVE,NEUTRAL,POSITIVE,VERYPOSITIVE,The most determinate fators affecting the cost is labour
1545,TJ,Degraded communal pasture Obishur,other,Somoni,4.83,12.40,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,It wouldn not be expensive to hold regular meetings between the livestock keeping families for a better organization of the grazing area. The installation of a water point is very costly and labour intensive in contrast.
1546,ET,Large semi circular stone bunds,other,Birr,18.0,2.50,,,,203.72,4.17,,,,,207.89,2,,,6.5,,,,,,6.5,1,,,POSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Labour, slope, stone availability and size."
1547,ET,Check dam ponds,other,Birr,18.0,2.50,,,,259.89,,,,406.71000000000004,,666.6,5,,,,,,,,,,0,,,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,"Labour, availability of construction material, depth and width of gully."
1548,TJ,Degraded communal pasture Chukurak,other,Somoni,4.83,5.00,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,Rehabilitation labour (regarding structural measures for DDR for riverbed stabilisation or trees planting) is more cost intensive than preventive measures as pasture management.
1549,SY,Semi-circle bunds,other,Syrian pound (SYP),50.0,,,,,15.06,3.68,,,20.58,,39.32,3,,,1.08,,,,,,1.08,1,,,SLIGHTLYNEGATIVE,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,POSITIVE,"stone availability
field accessibility"
1550,RW,Trenches combined with living hedges or grass lines,other,Rwandan Francs,640.0,1000,,,,187.5,203.12,3.12,,,,393.74,5,,,73.43,37.5,,,,,110.93,5,,,NEUTRAL,SLIGHTLYNEGATIVE,VERYPOSITIVE,VERYPOSITIVE,The most determining factor affecting the cost  is labor (the cost of labor increases with the nature of the soil structure as well as with the land steepness.
1551,RW,Lining geomembrane plastics for water harvesting and storage,other,Rwandan francs,640.0,1000,,,,562.5,468.75,,,222.85,,1254.1,8,,,15.62,,,,,,15.62,1,,,NEUTRAL,SLIGHTLYPOSITIVE,VERYPOSITIVE,VERYPOSITIVE,The most factors that affects the cost is the construction materials and labor.
1552,TJ,Current wheat crop in rotation with chickpea cultivation,other,Somoni,4.83,12.40,,,,48.69,13.71,12.86,12.86,,,88.12,8,,,,,,,,,,0,,,,,,,"Establishment and maintenance cost are similar. Agricultural inputs as seeds and fertilizer are the highest expenditures. As soil nutrients are washed out, the fertilizer input rises gradually."
1553,RW,Radical Terraces,other,Rwandan francs,640.0,1000,,,,237.49,,,625.01,,1109.35,1971.85,13,,,31.240000000000002,,,,,3.12,34.36,5,,,NEGATIVE,VERYNEGATIVE,VERYPOSITIVE,NEUTRAL,"Factors that affect the cost are labor, soil structure and slope"
1554,TJ,Silvo-pastoralism: Orchard with integrated grazing and fodder production,other,Somoni,4.83,12.40,,,,40.35,0.14,42.86,,25.71,,109.06,4,,,79.36,,,1.61,,,80.97,2,,,SLIGHTLYPOSITIVE,POSITIVE,POSITIVE,POSITIVE,"Apart from the orchard, the whole property was rebuilt with roads, fences and tree planting which caused high initial costs during the establishment phase."
1555,TJ,Pasture management of a communal grazing land,USD,,,12.40,,,,,,,,,,,1,,,,,,,,,,1,,,NEUTRAL,NEUTRAL,SLIGHTLYPOSITIVE,POSITIVE,"There are no costly factors, the most important input is a good planning, coordination and consistent execution of the rotational grazing system.
The installation of a waterpoint would be needed but it is a very costly installation."
1556,CN,Closed Pipe-conduit,other,Ren Min Bi,6.25,60.00,,,,10.24,39.68000000000001,,,102.4,,152.32,4,,,,3.84,,,,,3.84,1,,,NEGATIVE,SLIGHTLYNEGATIVE,SLIGHTLYPOSITIVE,POSITIVE,The most determinate factors  is the cost of corrugated plastic conduit.
